x LHS_beta=90.000 LHS_beta=900.000 LHS_beta=9000.000 LHS_beta=90000.000 LHS_beta=900000.000 LHS_beta=9000000.000 RHS_beta=90.000 RHS_beta=900.000 RHS_beta=9000.000 RHS_beta=90000.000 RHS_beta=900000.000 RHS_beta=9000000.000
-2.775212385571723155e-06 1.388442684481432800e+11 1.388441969887864990e+12 1.388370514988313477e+13 1.381269317796827812e+14 9.427453166363752500e+14 1.111780928814734250e+15 -2.454772534518495013e+04 -2.454767480904205516e+07 -2.454262186455686569e+10 -2.404395358705415234e+13 -4.683053870588253000e+15 -1.117451077291034162e+08
-2.796157384708113620e-06 1.394241579372011719e+11 1.394240850921677246e+12 1.394168010500721484e+13 1.386929799761202188e+14 9.425024532895463750e+14 1.108061604131947500e+15 -2.466282267035589757e+04 -2.466277112798605859e+07 -2.465761758449225235e+10 -2.414912260633068359e+13 -4.609841197513729000e+15 -9.228405815728636086e+07
-2.817102383844504086e-06 1.399972603271089172e+11 1.399971860827457031e+12 1.399897621236008594e+13 1.392521071690413281e+14 9.421954090861355000e+14 1.104344046541329875e+15 -2.477711835303333282e+04 -2.477706579314589128e+07 -2.477181052221584702e+10 -2.425338222136423828e+13 -4.537293638865647000e+15 -7.621274447392246127e+07
-2.838047382980894552e-06 1.405636060931976013e+11 1.405635304358942139e+12 1.405559651990742383e+13 1.398043443305055938e+14 9.418254295493690000e+14 1.100628455544397000e+15 -2.489061711632952574e+04 -2.489056352761882916e+07 -2.488520539933607864e+10 -2.435673711628772656e+13 -4.465424524231466500e+15 -6.294012618567785621e+07
-2.858992382117285017e-06 1.411232260067253723e+11 1.411231489229155518e+12 1.411154410522027734e+13 1.403497227414584375e+14 9.413937477296278750e+14 1.096915027096608125e+15 -2.500332365890478468e+04 -2.500326903005076200e+07 -2.499780691306800079e+10 -2.445919195757133594e+13 -4.394246201742956500e+15 -5.197925933129210025e+07
-2.879937381253675483e-06 1.416761511240015259e+11 1.416760726001640869e+12 1.416682207438723047e+13 1.408882739806071562e+14 9.409015840110083750e+14 1.093203953652395375e+15 -2.511524265502905837e+04 -2.511518697469774634e+07 -2.510961973629409790e+10 -2.456075139400560938e+13 -4.323770068595346500e+15 -4.292735619651790708e+07
-2.900882380390065949e-06 1.422224127757104187e+11 1.422223327983708008e+12 1.422143356094658203e+13 1.414200299134992188e+14 9.403501459336130000e+14 1.089495424209776000e+15 -2.522637875464461831e+04 -2.522632201148881018e+07 -2.522064851762634277e+10 -2.466142005668648047e+13 -4.254006601270252000e+15 -3.545175212107709050e+07
-2.921827379526456415e-06 1.427620425564320984e+11 1.427619611121633545e+12 1.427538172483814062e+13 1.419450226817975938e+14 9.397406280310673750e+14 1.085789624354537625e+15 -2.533673658342999261e+04 -2.533667876608972251e+07 -2.533089788146932220e+10 -2.476120255900194141e+13 -4.184965385431052000e+15 -2.927824203171891719e+07
-2.942772378662846880e-06 1.432950723143569031e+11 1.432949893897807617e+12 1.432866975137445508e+13 1.424632846927526250e+14 9.390742116827721250e+14 1.082086736304001125e+15 -2.544632074286489660e+04 -2.544626183996801451e+07 -2.544037242808446121e+10 -2.486010349662052344e+13 -4.116655145461823500e+15 -2.417960826092446968e+07
-2.963717377799237346e-06 1.438215341411914062e+11 1.438214497229796387e+12 1.438130085023120117e+13 1.429748486088666250e+14 9.383520649804037500e+14 1.078386938950367375e+15 -2.555513581029624038e+04 -2.555507581045898050e+07 -2.554907673365541458e+10 -2.495812744748155078e+13 -4.049083773623449500e+15 -1.996901750356835499e+07
-2.984662376935627812e-06 1.443414603622536011e+11 1.443413744371290039e+12 1.443327825445644531e+13 1.434797473377495625e+14 9.375753426081798750e+14 1.074690407903640125e+15 -2.566318633900525310e+04 -2.566312523083271459e+07 -2.565701535035433578e+10 -2.505527897178694922e+13 -3.982258358802642500e+15 -1.649140392394260876e+07
-3.005607376072018277e-06 1.448548835267541199e+11 1.448547960814915527e+12 1.448460521949853320e+13 1.439780140221620000e+14 9.367451857364170000e+14 1.070997315534133625e+15 -2.577047685827551686e+04 -2.577041463036223501e+07 -2.576419280640934372e+10 -2.515156261199482031e+13 -3.916185214831939500e+15 -1.361964815452115983e+07
-3.026552375208408743e-06 1.453618363982611084e+11 1.453617474196887451e+12 1.453528502225236719e+13 1.444696820302444375e+14 9.358627219279147500e+14 1.067307831014564625e+15 -2.587701187346202641e+04 -2.587694851439248770e+07 -2.587061360617285919e+10 -2.524698289281457812e+13 -3.850869908360747000e+15 -1.124828671246405877e+07
-3.047497374344799209e-06 1.458623519453468323e+11 1.458622614203470215e+12 1.458532096012383398e+13 1.449547849459289688e+14 9.349290650567016250e+14 1.063622120361729625e+15 -2.598279586606122393e+04 -2.598273136441038549e+07 -2.597628223019095993e+10 -2.534154432120364844e+13 -3.786317286259641500e+15 -9.289428610582372174e+06
-3.068442373481189675e-06 1.463564633324124451e+11 1.463563712479229248e+12 1.463471635011205273e+13 1.454333565595321562e+14 9.339453152386957500e+14 1.059940346477768625e+15 -2.608783329378191775e+04 -2.608776763811570778e+07 -2.608120313527358627e+10 -2.543525138636580469e+13 -3.722531502541859500e+15 -7.672095053472770378e+06
-3.089387372617580140e-06 1.468442039106891785e+11 1.468441102537038574e+12 1.468347452790927148e+13 1.459054308585251875e+14 9.329125587738287500e+14 1.056262669191017750e+15 -2.619212859061708150e+04 -2.619206176949289814e+07 -2.618538075456575012e+10 -2.552810855975093359e+13 -3.659516044788009000e+15 -6.336130340178024955e+06
-3.110332371753970606e-06 1.473256072094136353e+11 1.473255119669836670e+12 1.473159884701816992e+13 1.463710420184805312e+14 9.318318680992048750e+14 1.052589245296454500e+15 -2.629568616691666830e+04 -2.629561816888388619e+07 -2.628881949761961365e+10 -2.562012029505641016e+13 -3.597273760061535500e+15 -5.232888436692780815e+06
-3.131277370890361072e-06 1.478007069271734009e+11 1.478006100864082764e+12 1.477909267788623438e+13 1.468302243941909062e+14 9.307043017528577500e+14 1.048920228595732375e+15 -2.639851040946099602e+04 -2.639844122306146845e+07 -2.639152375046730804e+10 -2.571129102822975391e+13 -3.535806880304294500e+15 -4.321747123521723785e+06
-3.152222370026749843e-06 1.482695369234230652e+11 1.482694384714913330e+12 1.482595940705708789e+13 1.472830125109597812e+14 9.295309043476943750e+14 1.045255769936814250e+15 -2.650060568153532586e+04 -2.650053529530381411e+07 -2.649349787569471359e+10 -2.580162517747294531e+13 -3.475117047203110000e+15 -3.569168721349115483e+06
-3.173167369163140309e-06 1.487321312101651611e+11 1.487320311342954346e+12 1.487220243633842188e+13 1.477294410560601562e+14 9.283127065552040000e+14 1.041596017253195250e+15 -2.660197632300484474e+04 -2.660190472546955198e+07 -2.659474621251602173e+10 -2.589112714324803125e+13 -3.415205336519707500e+15 -2.947775903946663719e+06
-3.194112368299530775e-06 1.491885239437962036e+11 1.491884222312781738e+12 1.491782518198635938e+13 1.481695448703588438e+14 9.270507250985426250e+14 1.037941115602732000e+15 -2.670262665039072090e+04 -2.670255383007374778e+07 -2.669527307684896851e+10 -2.597980130828403906e+13 -3.356072281877794500e+15 -2.434204895021164790e+06
-3.215057367435921240e-06 1.496387494171140747e+11 1.496386460552991699e+12 1.496283107390598828e+13 1.486033589401052500e+14 9.257459627545866250e+14 1.034291207206066000e+15 -2.680256095694673786e+04 -2.680248690236454085e+07 -2.679508276139094162e+10 -2.606765203758542578e+13 -3.297717898002462000e+15 -2.010696337472962216e+06
-3.236002366572311706e-06 1.500828420514850159e+11 1.500827370277873535e+12 1.500722355486783789e+13 1.490309183888809062e+14 9.243994083645793750e+14 1.030646431484651875e+15 -2.690178351273675071e+04 -2.690170821240059659e+07 -2.689417953569575119e+10 -2.615468367844164062e+13 -3.240141703408273500e+15 -1.660506082285133656e+06
-3.256947365708702172e-06 1.505208363891672974e+11 1.505207296910645996e+12 1.505100607974007422e+13 1.494522584697085938e+14 9.230120368529926250e+14 1.027006925098390000e+15 -2.700029856471273888e+04 -2.700022200712915882e+07 -2.699256764625114059e+10 -2.624090056043819141e+13 -3.183342742533632000e+15 -1.371164499416620238e+06
-3.277892364845092638e-06 1.509527670857901001e+11 1.509526587008243896e+12 1.509418211473614258e+13 1.498674145573176250e+14 9.215848092542325000e+14 1.023372821982863250e+15 -2.709811033679367392e+04 -2.709803251046492159e+07 -2.709025131655701065e+10 -2.632630699546881641e+13 -3.127319607320168000e+15 -1.132786128285897197e+06
-3.298837363981483103e-06 1.513786689029849243e+11 1.513785588187633301e+12 1.513675513667772852e+13 1.502764221405647500e+14 9.201186727468405000e+14 1.019744253386187750e+15 -2.719522302994488928e+04 -2.719514392336936668e+07 -2.718723474720415115e+10 -2.641090727774898047e+13 -3.072070458236834000e+15 -9.355936820412080269e+05
-3.319782363117873569e-06 1.517985767011665649e+11 1.517984649053621338e+12 1.517872863227265234e+13 1.506793168150058438e+14 9.186145606948308750e+14 1.016121347905468250e+15 -2.729164082225819584e+04 -2.729156042393089831e+07 -2.728352211595384216e+10 -2.649470568383056641e+13 -3.017593044749482000e+15 -7.723509807143562939e+05
-3.340727362254264035e-06 1.522125254324631958e+11 1.522124119128156250e+12 1.522010609740766797e+13 1.510761342756193125e+14 9.170733926958335000e+14 1.012504231522871125e+15 -2.738736786903258690e+04 -2.738728616744550690e+07 -2.737911757781787872e+10 -2.657770647261778906e+13 -2.963884725237547500e+15 -6.379236147722601891e+05
-3.361672361390654500e-06 1.526205501337912903e+11 1.526204348781076904e+12 1.526089103645576953e+13 1.514669103096760312e+14 9.154960746357067500e+14 1.008893027641311625e+15 -2.748240830285543052e+04 -2.748232528649802878e+07 -2.747402526513928986e+10 -2.665991388538418750e+13 -2.910942486360313000e+15 -5.268297674866004381e+05
-3.382617360527044966e-06 1.530226859200748291e+11 1.530225689162303955e+12 1.530108696159791211e+13 1.518516807897558125e+14 9.138834987493000000e+14 1.005287857119757625e+15 -2.757676623368442961e+04 -2.757668189104401320e+07 -2.756824928767358780e+10 -2.674133214579088281e+13 -2.858762961876066000e+15 -4.352566850134878187e+05
-3.403562359663435432e-06 1.534189679776057739e+11 1.534188492135444580e+12 1.534069739215886133e+13 1.522304816669074688e+14 9.122365436870552500e+14 1.001688838308156875e+15 -2.767044574892992387e+04 -2.767036006849205866e+07 -2.766179373267063141e+10 -2.682196545990585938e+13 -2.807342450918132000e+15 -3.594331907211766811e+05
-3.424507358799825898e-06 1.538094315575436707e+11 1.538093110212790039e+12 1.537972585395697852e+13 1.526033489639494375e+14 9.105560745871396250e+14 9.980960870819821250e+14 -2.776345091353785028e+04 -2.776336388378679007e+07 -2.775466266495692825e+10 -2.690181801622435938e+13 -2.756676935732492000e+15 -2.968294405750329024e+05
-3.445452357936216363e-06 1.541941119695530396e+11 1.541939896491685547e+12 1.541817587866774414e+13 1.529703187689110312e+14 9.088429431528208750e+14 9.945097168764060000e+14 -2.785578577007320200e+04 -2.785569737949224934e+07 -2.784686012701855850e+10 -2.698089398569040234e+13 -2.706762098882268000e+15 -2.453420592102736991e+05
-3.466397357072606829e-06 1.545730445755751343e+11 1.545729204592252441e+12 1.545605100320077539e+13 1.533314272286096875e+14 9.070979877347910000e+14 9.909298387200991250e+14 -2.794745433880382188e+04 -2.794736457587577775e+07 -2.793839013908446121e+10 -2.705919752171923047e+13 -2.657593339924981000e+15 -2.024927220383884851e+05
-3.487342356208997295e-06 1.549462647837337036e+11 1.549461388596441406e+12 1.549335476909019727e+13 1.536867105423644375e+14 9.053220334181703750e+14 9.873565612686626250e+14 -2.803846061778493458e+04 -2.803836947099244967e+07 -2.802925669921035385e+10 -2.713673276022093750e+13 -2.609165791568985500e+15 -1.674170782457055466e+05
-3.508287355345387760e-06 1.553138080423707581e+11 1.553136802988392822e+12 1.553009072189804297e+13 1.540362049558415938e+14 9.035158921139140000e+14 9.837899908376881250e+14 -2.812880858294390055e+04 -2.812871604076985642e+07 -2.811946378336295700e+10 -2.721350381962493359e+13 -2.561474335315914500e+15 -1.380731816820783133e+05
-3.529232354481776532e-06 1.556757098342121277e+11 1.556755802596090332e+12 1.556626241063063867e+13 1.543799467550322188e+14 9.016803626543666250e+14 9.802302314354567500e+14 -2.821850218816547567e+04 -2.821840823909338564e+07 -2.820901534550480270e+10 -2.728951480090552344e+13 -2.514513616596508500e+15 -1.140195375293146062e+05
-3.550177353618166998e-06 1.560320056706597595e+11 1.560318742534285645e+12 1.560187338716764062e+13 1.547179722603585312e+14 8.998162308927115000e+14 9.766773847952731250e+14 -2.830754536537752574e+04 -2.830744999789189920e+07 -2.829791531767926788e+10 -2.736476978760834375e+13 -2.468278059407423500e+15 -9.442589955185375584e+04
-3.571122352754557464e-06 1.563827310862087097e+11 1.563825978148664795e+12 1.563692720570355078e+13 1.550503178209069688e+14 8.979242698060675000e+14 9.731315504074401250e+14 -2.839594202463710462e+04 -2.839584522722380236e+07 -2.838616761009624481e+10 -2.743927284587780859e+13 -2.422761880457218000e+15 -7.768630536709130683e+04
-3.592067351890947929e-06 1.567279216329877625e+11 1.567277864961258545e+12 1.567142742220162891e+13 1.553770198087873750e+14 8.960052396020041250e+14 9.695928255508776250e+14 -2.848369605421684901e+04 -2.848359781536345556e+07 -2.847377611121799850e+10 -2.751302802448539453e+13 -2.377959102829669500e+15 -6.416873037281551660e+04
-3.613012351027338395e-06 1.570676128754205322e+11 1.570674758617051270e+12 1.570537759385982812e+13 1.556981146136142812e+14 8.940598878282383750e+14 9.660613053243833750e+14 -2.857081132069183150e+04 -2.857071162888804823e+07 -2.856074468784548187e+10 -2.758603935485887109e+13 -2.333863569173205000e+15 -5.306641662158488907e+04
-3.633957350163728861e-06 1.574018403850065308e+11 1.574017014831789795e+12 1.573878127858869531e+13 1.560136386371105000e+14 8.920889494853017500e+14 9.625370826775451250e+14 -2.865729166902675570e+04 -2.865719051276467741e+07 -2.864707718520499420e+10 -2.765831085111241016e+13 -2.290468954425230500e+15 -4.397050855631386366e+04
-3.654902349300119326e-06 1.577306397352186890e+11 1.577304989340960205e+12 1.577164203450100391e+13 1.563236282878295312e+14 8.900931471419591250e+14 9.590202484413003750e+14 -2.874314092266335501e+04 -2.874303829043789208e+07 -2.873277742703518295e+10 -2.772984651007749609e+13 -2.247768778080425000e+15 -3.608852416328347317e+04
-3.675847348436509792e-06 1.580540464965169678e+11 1.580539037849924072e+12 1.580396341941290039e+13 1.566281199759956562e+14 8.880731910531762500e+14 9.555108913581498750e+14 -2.882836288360824256e+04 -2.882825876391741633e+07 -2.881784921567426682e+10 -2.780065031133469141e+13 -2.205756416012275250e+15 -2.979757800273763496e+04
-3.696792347572900258e-06 1.583720962314752502e+11 1.583719515985186768e+12 1.583574899035648242e+13 1.569271501084598750e+14 8.860297792804408750e+14 9.520090981120287500e+14 -2.891296133252103391e+04 -2.891285571386634558e+07 -2.890229633214775467e+10 -2.787072621724622656e+13 -2.164425111857199750e+15 -2.469876401021754282e+04
-3.717737346709290724e-06 1.586848244900200500e+11 1.586846779246784424e+12 1.586700230310346484e+13 1.572207550837696875e+14 8.839635978142430000e+14 9.485149533578337500e+14 -2.899694002880261178e+04 -2.899683289968935773e+07 -2.898612253625621414e+10 -2.794007817298938281e+13 -2.123767987970782500e+15 -2.039750572430988541e+04
-3.738682345845681189e-06 1.589922668047793579e+11 1.589921182961770752e+12 1.589772691169991016e+13 1.575089712873505312e+14 8.818753206985331250e+14 9.450285397506120000e+14 -2.908030271068388902e+04 -2.908019405962147936e+07 -2.906933156666349792e+10 -2.800871010659060938e+13 -2.083778055965730250e+15 -1.688732106402596037e+04
-3.759627344982071655e-06 1.592944586865392151e+11 1.592943082238785889e+12 1.592792636801175977e+13 1.577918350867982812e+14 8.797656101569838750e+14 9.415499379744143750e+14 -2.916305309531460080e+04 -2.916294291081691906e+07 -2.915192714098512268e+10 -2.807662592896044531e+13 -2.044448226841171000e+15 -1.377902277198875527e+04
-3.780572344118462121e-06 1.595914356198073730e+11 1.595912831923688965e+12 1.595760422128099023e+13 1.580693828272794375e+14 8.776351167208812500e+14 9.380792267708141250e+14 -2.924519487885245326e+04 -2.924508314943814278e+07 -2.923391295587692642e+10 -2.814382953392914062e+13 -2.005771320713081250e+15 -1.145106684446603504e+04
-3.801517343254852586e-06 1.598832330584808960e+11 1.598830786556238525e+12 1.598676401769227734e+13 1.583416508270385312e+14 8.754844793584867500e+14 9.346164829670960000e+14 -2.932673173655245409e+04 -2.932661845074526593e+07 -2.931529268712391663e+10 -2.821032479828298047e+13 -1.967740076155500500e+15 -9.516438113594918832e+03
-3.822462342391243052e-06 1.601698864216174316e+11 1.601697300327799316e+12 1.601540929994992578e+13 1.586086753730106250e+14 8.733143256057116250e+14 9.311617815041160000e+14 -2.940766732285652324e+04 -2.940755246918558329e+07 -2.939606998972943878e+10 -2.827611558180139844e+13 -1.930347159162332750e+15 -7.971946669664241199e+03
